PIDN,Ca,P,pH,SOC,Sand
OXxW2ekf,-0.1907321099,0.0769928185,0.1995164732,-0.4696107346,-0.3759235885
OXz5OpqR,0.0548852897,0.2671342433,0.7892172795,-0.5516384416,-0.2370826067
OcBFW1AX,-0.5844674833,-0.1490048624,0.3790952646,-0.4458212877,-0.3306258267
Of9V2rpt,0.0530428381,-0.1258309136,1.4766990525,-0.4601389708,-0.3531275475
OfLxPhbG,-0.0324477499,-0.0134546422,1.5351052422,-0.4406457086,-0.282743366
Ojx2vi48,-0.6831078117,-0.4115162229,0.5410140633,0.732708752,0.1573395349
P3M32iuT,-0.362363981,-0.4937330063,0.2932239278,0.0495753239,0.5489848766
P7olVzrO,-0.7946454132,-0.2587546728,0.445411176,-0.784794026,-0.0104927059
PAPHErnv,-0.1505199459,-0.2094933818,0.4800360775,-0.3932004628,-0.3644331553
PBjEtfXb,-0.0913468609,0.0731664943,0.845305496,-0.5246276838,0.0217055971
PZGpoBBj,1.1572046352,0.052069526,2.0629299697,-0.3963822426,-0.4190720714
Pc2RrxXS,-0.1558653514,-0.2048966445,0.9045744817,-0.3914742873,-0.4208302084
PcHQ4FOu,0.6643713093,-0.2656379366,0.3326754788,0.1046758339,-0.3818912533
PeNyTOVN,-0.0387483479,0.2683288304,0.8903037178,-0.3084719539,-0.0841302564
PhUPSU53,-0.6525310078,-0.1886507926,1.0144372825,-0.0749023019,-0.8089373595
PmUNeV2O,-0.6084840738,-0.5858991003,0.6552644518,0.4647606629,0.0344877851
PoDJ0uvK,0.6340301278,0.2369159108,1.747199943,-0.2610519123,-0.5090158142
PsUJdJdg,-0.3188749203,0.0604033285,0.9294455545,-0.2642435171,-0.3895161543
Q3xLFx1f,-0.5168740906,-0.2914059767,-0.2004320242,-0.3139406402,-0.2461729231
QBGxCvdM,0.2652324244,-0.2138747658,-0.5320484429,-0.5345541458,-0.5122485639
QCEPyu6L,-0.3379622352,-0.1757533652,-0.3219206133,-0.2757305355,-0.1919057727
QEfwec4s,0.3636839942,0.0934850921,-0.1172220514,-0.0738030003,0.1227592632
QZ87Nnr3,-0.3430219668,-0.0402270597,-0.3249923662,-0.4440936666,0.0574660925
QlyGN9jv,-0.2847560969,-0.106033258,-0.5343096821,-0.6354323463,0.063287275
QqgWE1ny,0.7395223012,-0.1673817188,-0.5699445864,-0.3944743718,-0.4841169088
QrjjBpZd,-0.1710704424,-0.2206237271,-0.286952207,0.1957881774,-0.5507522982
QsaBiX7V,0.6086500698,-0.1111739875,-0.5517008066,-0.4189999672,-0.4826584957
QtBKJuZk,-0.1169864027,-0.1511268306,-0.1637956366,-0.3159057998,0.0096626502
QtPRO8OJ,-0.5499950984,-0.389696695,-0.4907031329,-0.6371705052,0.322659928
R8XcsFnp,-0.29864603,0.2658555075,-0.4457651103,-0.8120149074,0.1392362188
RROfRt9z,0.2929027679,0.1619930931,-0.3473313071,-0.0802213216,-0.6850206337
RTcbiDGq,-0.4262509702,-0.2437390592,-0.3342123225,-0.4066185462,-0.0846594063
RVidM9g0,0.4957687715,0.1120469267,-0.4428491329,-0.51056978,-0.0039717266
RZnQSH19,-0.5416472363,-0.0122880103,-0.1120532304,-0.5380985373,1.2157013826
Rc4UK7fT,-0.6941954255,-0.1004979852,-0.4407167201,-0.6063656711,-0.1541058091
RcKBKh6B,-0.3017160516,0.0390430177,-0.5129415375,-0.6828382095,-0.2683204222
ReM5kDa5,0.0698895108,-0.1827143413,-0.5280884887,-0.4853966747,-0.4023185515
RfntsotG,-0.3378787024,-0.0460680002,-0.3791620155,-0.6717116479,0.6578569473
RiXMlzXD,-0.3025163652,-0.2269690664,-0.3939044375,-0.4060203994,-0.1880789979
Rik83O3m,0.7076811574,-0.2619052336,-0.5316819463,-0.3647227626,-0.2493694771
S3PCzDzO,-0.0891624718,-0.0078890019,0.0457581504,0.3712815174,0.1267676989
S77BviOJ,0.7151394533,-0.2012337024,-0.5109067483,-0.4628755878,-0.1714704294
SDdvtktF,-0.4547772097,-0.3025337443,-0.0762210304,-0.2277730867,-0.2852068322
SHs1AyfM,-0.2920844532,-0.1559304088,-0.3000562905,-0.5657812124,0.0927117635
SO4zQy9k,-0.1847124639,0.0860390791,-0.3669532691,-0.6527299615,-0.0998887677
SOOBCoiG,-0.8943539933,-0.3713791882,0.0147238571,-0.6641189136,0.8910474056
SXkkPB7A,-0.262295525,0.3346657443,-0.1680227966,-0.7444608981,0.3521848863
Sa93dGqq,-0.4529423286,0.0586251218,-0.4379721113,-0.6765359717,-0.162242358
SonIG72a,-0.2886644366,-0.0157940461,-0.5327536042,-0.4941275609,0.1449923291
Suf6hIBc,-0.2543832504,0.0482372172,-0.3500304278,-0.6265013798,0.3914603343
Sx2JeSRz,0.1137449588,0.0110872799,-0.1558398659,-0.5959651583,-0.2106157738
T1Tlftr4,0.039253169,0.1890128047,-0.0316175867,-0.7512399287,-0.0392916471
T7ulR4ci,-0.2745656865,0.0339005951,-0.1339386671,-0.2364455551,0.7086100704
TA1NB3Br,-0.1812770072,0.1269456625,-0.1938025408,-0.6024804136,0.0301110362
TFZUskaK,0.1849507604,0.0546566523,-0.1998414203,0.093159023,-0.5208204548
TNL8HGWZ,0.2144060698,-0.283819385,-0.3459137522,-0.476713262,-0.1375089445
TZ8z1GSF,-0.555241682,-0.3976519374,-0.2356456878,-0.2384037388,0.3451630827
TqhRvkJJ,1.3659600651,-0.1797505689,-0.5485601606,0.1362511127,0.0079192064
TtJCUiY4,-0.230759872,0.3254329934,-0.0745536807,-0.8066006803,0.4022779558
TwDq0lua,0.6078374603,-0.1421053672,-0.7270648873,-0.6402833366,-0.305021686
Tzyf02sI,-0.5447208814,-0.0811736953,-0.1766706918,-0.7160969235,0.7659464625
U3yI6ZS5,0.5460179582,0.1549001822,-0.0209955376,-0.3197790338,-0.3603642081
UBLnXZAN,-0.0624526759,-0.172313373,-0.1939877659,0.25698068,-0.2150908519
UBWDzleg,-0.3169970119,-0.1900387842,-0.1471501194,-0.2865766743,-0.2075346542
UBqkX6SY,0.9501905654,0.0768874401,-0.1202832739,0.102307041,-0.3445468212
UCIAi1Aj,-0.2929020293,-0.4011645344,-0.2391162965,-0.4179366398,-0.1303213566
UPbXGvCS,0.428522081,-0.218401629,-0.3321398638,-0.3203439899,-0.2879029749
UeWm1l9F,-0.1566786549,-0.1288567628,-0.2184953506,0.2140378569,-0.0589884787
UhucscY7,-0.9069824727,-0.2695989705,-0.2888889054,0.0292199697,-0.3612027469
Uri1SvHV,0.2275052398,-0.1334670955,-0.2621834537,-0.5287644345,-0.4601534709
UzxipGJS,-0.3917167824,-0.0766719755,-0.0674052355,-0.5203704652,0.3548624681
V74zfaAQ,0.1002683018,-0.1661950314,-0.1761262703,-0.4535832339,-0.3824056583
VBPxBLTh,0.6641267013,0.1490831772,-0.2670715974,-0.4157403387,-0.47436741
VLG7CXYS,-0.1993529563,0.1026113734,-0.2333702081,-0.6250721031,-0.0953326549
VNk52SpF,0.0014894677,-0.0372560488,-0.2547031173,0.3367970396,-0.5556985285
VOREKsok,-0.5643301202,0.0465767819,-0.1200200221,-0.8678861218,2.2564258178
VRhTr5pX,-0.4611166538,-0.1879297653,-0.0564399591,-0.242126841,0.2657077332
VTcG4Kcw,-0.1035623422,0.2965720042,-0.0217836466,-0.5978935424,-0.043089305
VeKiWSbS,-0.170040732,0.0381334994,0.0156850984,-0.5721753968,0.3031110925
VnU8nJHU,0.8800000187,-0.1381183169,-0.2811631826,-0.29030369,-0.3017165844
VueNCxYv,-0.2320570345,0.1840341325,-0.1438913762,-0.4200764368,-0.2836119998
VxuQTRUl,0.5788662514,-0.2610328544,-0.540109169,-0.3037722321,-0.5218604825
W5lgaocA,0.5717151883,0.0674860157,-1.2549410574,-0.0487033895,-0.3899966375
W5mMq9Ef,-0.4474867756,-0.1450800249,-0.4347976072,1.1450483293,-0.2416165991
WDhNqFpS,0.0357676357,0.0921453465,-1.1945860159,-0.2365244419,-0.9231766503
WE6n1kZi,-0.4038713704,-0.2616499074,-0.1738769687,-0.2151743784,-0.3705852965
WFk6r3vA,0.5875247769,-0.2715635855,-1.417754662,-0.3150955169,-0.3905461317
WFyIrsUR,-0.2049924253,-0.0094968763,-1.5117178254,0.2252249691,-1.2878962607
WG6ZAsqR,-0.5790312592,-0.1130023465,-1.1142767375,-0.6292342502,1.1593759987
WMq3CZQk,-0.2326180055,-0.1353021775,-1.4001980016,0.1730692709,-0.6872763104
WRskmGjh,0.393811476,-0.5706768766,-1.7233988114,-0.1184660057,-0.2582887573
WXijSglj,-0.7191337469,-0.38306694,0.0814773371,0.6197542227,-0.1952927406
Wc0stQgu,-0.3637339667,-0.25137427,-0.5773702056,0.5802103823,-0.4735452217
WewoSCUB,-0.5741151197,-0.5595957257,0.3783964939,3.275047413,0.5017076962
WuHuhHWJ,0.0147550705,0.1546431939,-0.3524614387,0.0429038771,0.7061796904
Wv7EBtZb,0.6891270754,0.1742066842,-0.6167050314,0.7463112596,-0.5416443262
WyPlxDn0,-0.2073132446,0.163972828,-0.6912897568,-0.1488024857,0.2821515365
X3WqoSNN,1.333483301,0.2620467892,-0.6886477316,0.2020444787,-0.8437784695
XDhyP9KB,0.6012105605,-0.2736349863,-1.4058325693,0.77757389,-0.4387979935
XQxhDRMG,-0.4591584256,-0.148938806,-1.0291971497,0.1120960072,-0.2000347779
XjLNAwxW,0.1017243745,0.016052397,-1.4540719809,0.3122674792,-0.7331612551
XjfVQbXd,0.6468593382,0.0781936831,-0.6150751325,1.6138760158,-0.1665282854
Xovczbf6,-0.4984820963,-0.0004135228,-0.8893688145,-0.811789149,1.655893645
Y8H4onBf,-0.2864796102,-0.2700259804,0.3968948744,2.2254685968,0.2858809022
Y8YgzSZ9,0.8005155315,0.2877306129,-0.8718282877,0.1470761147,-0.5742557607
YC4PNV20,-0.2473385055,0.0976878069,-0.8067380256,-0.2323016092,0.4587352522
YDHSCRdd,0.3071739722,0.1316535554,-0.31091681,0.7013302622,-0.1198936053
YIJ87aME,-0.2214116261,0.2112775204,-0.8274886804,1.1297294505,-0.1345243471
YKvT4dFv,-0.4690940768,-0.1941999492,0.2192145329,0.036772689,0.1499289361
YNebALR2,-0.6436330584,-0.2851434042,-1.2281769056,-0.4398662851,-0.2278003864
YNrnqFyb,-0.2139770297,0.2574342153,-0.8514038302,0.0875221095,-0.5730243239
YUZ4lR3m,-0.4542597618,-0.0672759428,-1.1268027099,-0.3798705257,-0.3131621411
YYLvjoVC,0.1988583758,0.0386925328,-0.1733631469,0.3529872007,-0.3213260134
Yb8OtMb2,0.4521475359,-0.1249385308,-1.2972342329,-0.4336858189,-0.525989703
Ycg4lTYw,0.0254686587,-0.1349972916,-0.6956591511,5.4647561645,-1.0755275581
Yfk6tekH,0.4055103076,0.0921667815,-0.1023890515,-0.360463743,-0.3247622907
YoSfgmR6,0.4122409153,-0.3661115543,-1.0681661795,-0.1571723942,-0.8153732774
YpzFvexy,-0.6266643099,-0.4131339683,-0.1086883039,1.1478805231,-0.8935056363
Yxqppfa3,0.4739448534,0.1062487753,0.1797279037,0.2089867932,-0.645312652
Z16jTUvP,-0.2926919214,0.0873044398,0.3283205781,0.5125847143,-0.1003947622
Z2BdCCbJ,-0.1579170613,0.2003894422,-0.3758982014,-0.3923335335,0.5261907727
Z2JJMM6V,-0.6188831314,0.0186398654,-0.3167664899,0.116056719,-0.3992514651
Z5jE1OB5,-0.3976565015,-0.0180177519,-0.6190336514,-0.1510452872,-0.368506688
ZFsIqYxA,-0.5776757885,-0.1939541888,-0.9050630537,0.2641798061,-0.8215003362
ZHDVsoRh,-0.357326281,-0.1986558835,0.3486372057,1.5106233882,-0.2465111838
ZSmfu2Fc,-0.3448112009,-0.0860051358,-0.58591923,1.0388174921,-0.0336948729
ZU8YXF3H,-0.4716443054,-0.0482424649,-0.2356033181,-0.6367730078,1.3946290386
ZXKaNy6Z,-0.2630639734,-0.2394397392,0.2107270129,-0.4403701642,0.0954066932
ZbYLo0zK,-0.0045765474,-0.2713767736,0.3415647338,-0.0373535128,0.0764500222
ZedN8Gcn,-0.2490364647,-0.2072147138,-0.4836125161,0.0083434539,-0.6089778819
ZgD4Dau6,-0.2294668923,-0.1858173943,-0.1950559662,0.1999746351,-0.5072081602
Zgzf79LA,-0.6774589815,-0.5727766587,0.8583409739,2.0532366881,0.2127298874
ZjqzxDOF,0.4570886791,0.1240446912,0.0921592067,-0.4284727179,-0.3234935392
ZsZ5aDpq,0.0875980049,0.171248718,0.1588229818,0.4627591985,-0.7264798031
ZtyqE7If,0.1799824689,0.0961119558,0.0254269096,0.0792721409,-0.7455077588
ZvUgz01f,0.0312635562,0.0580463199,0.1850786666,-0.6131650001,-0.0561239798
ZwrhgdQV,0.006531561,0.0641089969,-0.0049610263,-0.2263582627,-0.6409951153
a7bhJGBU,0.627702426,0.2139386988,0.3965295789,-0.4878700928,-0.4286043279
aHpv6KzP,0.9821108755,0.0975579823,0.4445984247,-0.3519156438,-0.4359798741
aINzEBVN,-0.4704440294,-0.4701142362,0.7452496289,2.5869558443,-0.1375805557
aP9EtTGF,1.1630555659,0.0459813697,1.2043314712,0.6352771169,-0.6192913247
aV6EhtSL,0.6500414428,-0.3680700871,0.1658926885,0.4635814182,-0.3198624073
aVZsXKoH,1.1479839954,0.0797351688,2.0313434027,0.0757010411,-0.5141152283
aYVnVJvc,0.0992672274,0.004581248,0.3163230865,-0.592670992,-0.533303874
abCzN1zx,-0.3596010785,-0.2333605736,0.1200554832,0.2249245417,-0.4704985305
ae7sMiB4,0.0622817879,0.1353231591,0.825187582,-0.2948645917,-0.6699021995
afsVuCGV,-0.3666797352,0.0895682963,-0.0125000468,-0.5781176683,-0.7119688005
aiwBQETI,0.2994705237,-0.1780635749,0.6492552791,-0.5351759489,-0.2505248244
aiyli4EI,0.6500091382,0.3015391784,1.4584768144,-0.1946545279,-0.5373043919
apJ7NmzD,0.9015545587,0.040690706,1.1383298287,-0.3689879707,-0.4079042815
atVjNMtQ,-0.026488371,-0.053866445,-0.7282187792,0.9109188896,-1.113799659
b5GirVGV,-0.5941242477,-0.3105951601,0.3360111632,-0.6498005887,0.5731911317
b9SpMjNB,-0.1143613635,0.4501136298,0.2751648177,-0.6362916472,-0.0498998399
bAFs37yy,-0.3130389214,0.0552119961,0.2438576702,-0.663909434,0.4692889261
bDia1hHV,-0.0400192295,0.0248069441,0.7295326877,-0.2239469561,-1.0005584218
bFkv5Mtr,-0.2488395835,-0.0187516055,0.7476978837,-0.5128523257,-0.2093750888
bHe2IXgA,-0.1393716227,-0.0812741005,-0.8653154139,1.1132178463,-1.3121715714
bWX3vUm5,0.118326114,-0.0544512926,0.6705639546,-0.5541066488,-0.2806650351
bat8tcGs,0.3510408931,0.0148210796,0.4908619116,-0.3171663226,-0.8883019427
bfjej4wu,-0.4153726627,-0.1628045097,-0.0593823483,-0.3860752982,-0.4495432186
bh04YDiP,-0.2859217902,-0.0622920463,-0.0889570545,-0.4654035275,-0.4546521344
c110Fdc8,-0.194355985,-0.0614951788,0.7329945018,-0.3170288923,-0.2201633526
c32GUzMa,-0.4349214228,-0.1784191407,0.0318662289,-0.430456847,-0.2434684653
cT6uU0B0,-0.3836596891,0.0671504392,0.025740982,-0.4305954587,0.4651046309
cWXCiFwh,0.4306542863,-0.5027171608,0.0352215261,0.2305362807,-0.6406803055
ceNvS3yd,-0.3962928471,-0.2231757656,-0.0498978054,-0.6433445185,-0.2542476776
cmwdt4Av,0.9548236521,0.1505150936,1.8085896946,-0.095595423,-0.590924841
cn4EHsup,-0.2623281701,-0.2484542307,-0.4006736069,-0.0146759642,-0.569506988
crVOGGTT,0.1547937139,0.4960923606,0.3636423063,-0.3919524209,-0.0383091575
csPEJ1E5,0.8548831004,-0.187770144,-0.6064123712,-0.017785011,-0.4660219284
d0UrRtMk,-0.2537102244,0.1626981604,0.2034842262,-0.5086682115,1.306108845
d6LU4G4I,-0.3008419869,-0.1051439128,0.0421425615,-0.5499477668,-0.1998851579
d74T1DVv,-0.3524360752,-0.091329251,-0.1496532138,-0.552941513,-0.3113682258
dR6rM1tQ,0.3898497561,-0.0533870314,0.4435765453,-0.3950193999,-0.781134765
dUNxOoqg,-0.4277113223,-0.1938874636,-0.1582450847,-0.3452681581,-0.7066078547
dUnlyhj7,0.8644338116,-0.0539318892,0.701674245,-0.0949752856,-0.2451379797
dVDlnZQ6,-0.1565611209,-0.1821094575,-0.8787484382,0.6207172786,-1.1657572872
dVT26GDu,-0.1640058437,0.2936495406,-0.0843267911,-0.075880013,-0.0207775262
de43ycXY,0.8119126106,0.1640374652,0.7630891577,0.1022354224,-0.324268793
dfIn7m9z,-0.3653782988,-0.140022061,0.1226369526,0.4883026521,-0.842328681
dhmb9ZY9,0.862640144,0.1983985027,2.0151625925,0.454222335,-0.9402927521
dn8kCuyf,-0.1413719966,-0.1817413325,-0.2208364529,-0.2858507293,0.3282166407
dpcquvWW,-0.3201816487,-0.1000943688,-0.5573482456,-0.3932127458,0.2135577942
dqcbIMyr,-0.3748462884,-0.3307151284,-0.56648661,-0.1640470581,0.1520873474
drWgsBf5,-0.697091527,-0.0532434949,-0.6606767182,1.4650044504,-0.408972707
dytx0HSe,-0.6363540829,-0.160198902,-0.5010171474,-0.7526271545,1.8407048579
e4KkkIha,1.1392720836,-0.033432433,0.940416907,0.407745608,-0.2032533742
e9YorH4m,0.1073889302,-0.0952134328,1.4285994594,-0.1357915009,-0.0024700615
eB9gVQ0R,0.4338347917,0.6167325493,0.6697228647,-0.3398697986,-0.5898329015
eMhLFqU6,-0.5296376312,-0.2618363285,-0.730936661,-0.4445211704,-0.781871537
eMllg1qm,0.3569653835,0.2282027958,1.4305621467,-0.7052994062,-0.8205797662
eNPunZ9i,-0.4529650571,-0.0889634044,-0.8815670557,-0.0822684268,-0.0304407869
eS5BSM4J,-0.0109129168,0.0227868576,0.1094332745,0.0489936355,1.3721180219
eVGMFoOI,0.0761617187,-0.052037698,-0.1409175789,0.0062840889,0.3825627311
eaIwb3rG,-0.2755612361,0.2879834064,-0.2137993511,-0.3253783453,0.2611714157
eyzw8Vis,-0.1931379448,0.1775543038,0.3174427406,-0.7094096451,0.0697719358
f04Ke2bN,-0.3249471108,-0.1462706116,-0.5658169344,0.0975438971,-0.7028289196
f4GA0te1,-0.3069649468,-0.1796049357,0.0388668603,-0.5324372043,0.0470275451
f7bd91h5,-0.1822836615,0.1140463295,-0.0152316841,-0.0421743703,0.6626386264
fB7z9ndr,-0.167578641,0.2675203453,-0.4866522953,-0.4572858376,0.4483147129
fEe7AWFA,0.3620644966,0.1219543261,-0.3394755407,0.8967625148,-0.5539302495
fJJIbgY9,0.631890774,0.0806894727,0.2836077167,2.4548097051,-0.0358402835
fQBURMvg,-0.1729118598,0.1258751762,-0.8003482285,0.0847627882,0.9397747393
fS0HpOub,-0.323266648,-0.0195808249,-0.3606203729,0.6490715177,0.6667364168
fTDXauuk,0.5990361467,0.061826038,-0.1024563073,1.0456337224,-0.103830112
favPNA2N,-0.5644204288,0.0269054291,-0.7652227396,-0.4045985106,-0.8136959401
g3Fv0U4k,-0.1453363146,-0.1899988463,-1.7220932768,0.7941333621,-1.5037014462
g5PKo2E2,0.6260956718,-0.1918285701,-1.0731776465,-0.1896755448,-0.1329992218
gbjnD5fe,-0.274740643,-0.0278312565,0.0419259949,-0.3664920113,-0.1192796744
ge9zqXCv,0.3509819771,0.0872035179,-1.0337767821,-0.0749172688,-1.342575598
geeqJpSE,-0.2555915062,0.0614918422,-0.6054173914,-0.5147239903,-0.0826310609
gqy1J2RS,0.4707807297,-0.1497684412,0.1493900989,-0.4211165147,-0.8379332801
grlUtS3H,-0.3567048312,-0.1848683151,0.0021603293,-0.0582016768,-0.7425692555
gx965KYj,-0.359747162,-0.0845994184,-1.0340063674,-0.0709631152,-0.9667257099
h3F08Vjm,-0.2547802665,-0.0258607185,-1.013237045,-0.8036222699,-0.1951054493
h6FQG8Iy,-0.1243484201,0.3468816645,-0.2379808426,-0.6771165874,-0.2647088031
h7ftM8b3,1.1943404645,0.0615725527,-1.0594136721,1.2398507385,-0.722256656
hLrCHXZv,0.3694316223,-0.1761337782,-1.5158137318,-0.559280991,-0.9324968241
hQ6VBuFx,0.3265023138,0.581983839,-0.2924696425,-0.4714577894,-0.7720890126
hYoR2y7w,-0.5374519381,-0.0031696386,-0.4191680192,0.6207393167,-1.3387706903
hf65yZkM,0.2861890186,0.1317619522,-0.6049237878,0.0773171236,-0.9836836126
hjuwe1x4,-0.2476574303,-0.1194366376,-0.8399382298,-0.6316297731,-0.7084081207
hyINlsFR,0.1187590384,0.4008445262,-0.3032988517,-0.55604706,-0.7672493743
i0Qlm9Bv,0.0079379979,0.169794317,-0.6656212205,-0.3194524062,0.433766243
i1VxfxMb,-0.1329153786,0.1868793014,-0.5436841073,-0.3965946022,0.5237257667
i2l6jXNP,-0.697274977,-0.2739425976,-0.8082082399,-0.4163122582,-0.4402192541
i4FgPZv7,-0.2174283325,0.3859960402,-0.6301250215,-0.4483806939,-0.0624032779
i7XtIkSi,-0.0835684129,0.1320752853,-0.8795533273,-0.1237370848,-0.8160682998
i9z346Ut,-0.0665169797,0.1627146773,-0.6506360331,0.2992046261,-0.3990678531
iDOat4cZ,0.9565755955,0.1308839084,-1.2018398286,1.2264282132,-0.6706215532
iNv6RoSO,-0.2397186984,-0.111803623,-0.5255263116,-0.3451724558,-0.1107893784
iSL9NYzy,0.5992123971,0.1595192413,-0.738132849,0.3220959867,-0.4258673537
iSqVc1r8,0.6898715513,0.1888905936,-1.0020704042,-0.1733250518,-0.7143613521
iYZMftt6,-0.1105656392,0.0738191349,-0.6902926291,0.0439885282,-1.4947371142
ieTPaa3c,-0.2097791306,-0.1589103536,-0.9336769625,-0.3262849396,-0.5178636713
if7BmzU0,-0.3243590625,0.0375314933,-0.5070215998,-0.4757497847,0.1894951521
ihNz5bmx,-0.1680312508,0.0035301129,-0.661484814,-0.426990112,-0.7317714656
ikJXKdIN,-0.6719601149,-0.6390560664,-0.2126021716,5.0212042569,1.045820671
iq2kxikN,0.310309308,-0.2218146068,-1.6053467997,-0.4720336029,-0.7775939416
iuZEDJK7,-0.4550538657,-0.0220110089,-0.4752916471,-0.599644019,0.094071965
iyF8gVT7,-0.2105741372,0.335282497,-0.3553560353,-0.6040928867,-0.1234450028
j06qdQ0V,-0.3797703226,-0.1098976315,-0.0162323995,-0.1073150507,0.0451329849
j7hl8svO,-0.0302537182,0.2521599768,0.0444267362,0.7683567752,-0.9817224992
j8hMoJUN,-0.7597702496,-0.5333481898,0.7454084527,2.4297462488,0.1719156236
jNaFasbV,-0.3325670052,-0.197409582,-0.4235840231,0.3541247135,-0.470397358
jVVHeYHT,-0.2913995037,0.0600498738,1.0382427935,0.3900814124,-0.2193855102
jXm4ySvK,-0.2897928084,0.1872024837,-0.0560019921,-0.0427182806,-0.1753473384
juO5ii5l,-0.0111517063,0.1312696604,1.1873552202,0.6010980969,-0.2980814211
k2hdEBsU,-0.0618982303,-0.0350622689,0.2746706713,-0.0975669179,0.7159630317
k3ynMfhN,0.4489983881,0.0609944142,0.2809438266,-0.0910203062,-0.0974357461
k9C9yBtr,0.2600805766,-0.1062949397,-0.1226468849,-0.3634354801,-0.3658735339
kAKRvcRo,-0.2016918804,-0.2264676502,-0.2148944167,1.6668072424,-0.2708336645
kBi3R2oC,-0.2964877496,0.0371091284,0.0613833711,0.1525404354,-0.2005386993
kDWmnsXe,-0.0963224302,-0.1052647324,-0.2019516064,0.2331432083,-0.089681696
kSGBd2Vh,-0.4618731626,-0.07392107,-0.3490103358,0.0144580447,0.4296809586
kT0miHPT,-0.5175427788,-0.1633593487,-0.3058342774,-0.1907297054,0.6662284722
kaW0TfRn,-0.5067815999,-0.0935449712,0.1682792879,0.173373552,-0.1474553882
kmg3SowO,-0.2797215659,-0.205819832,0.1026254641,0.4480536708,0.0545331864
kpxKSlnF,0.348369903,0.148857081,0.4449385613,-0.2152764983,0.0440944701
ku2cn1MV,0.8353711944,-0.0169510672,0.43543938,0.6128375524,0.0782011794
l1su5HU9,-0.000200311,0.2775280276,-0.1544875897,0.1702296071,0.1573289635
l8Tg2RvD,-0.2521183295,0.1865685502,0.2370495175,0.5112364063,0.1119052003
lB6NsVOc,-0.8443830154,-0.5600978533,0.1785340519,-0.4761134638,1.1069610768
lEcdVyKk,-0.3219552532,0.1573238649,-0.2714063974,-0.4710424541,1.0831957995
lH4TasGl,0.1909819208,0.0150281886,0.2007150882,0.220998717,-0.1502135875
lO9aggHW,-0.3453861035,-0.0070737485,-0.2188337205,-0.240175621,0.055908914
lW3m9Vzu,-0.4853046668,-0.0318726665,-0.1824807272,0.22966105,-0.47595685
lYLseGDP,0.8587290567,-0.0921771132,0.3041134961,-0.2518918155,0.5339285845
lcOnCdZi,0.0143642944,0.0679987652,-0.1666981184,-0.1301164988,0.2328909908
le9YGwON,0.0385144856,0.2719143498,-0.1714563965,0.2660699991,-0.4250973064
llMvu3TX,1.0678288231,-0.0095130332,0.8724643013,1.0239243804,-0.3864318688
lnHh2jFO,0.6424696772,0.1013981127,-0.1694747924,0.029603451,-0.1719850782
m07CVXd4,-0.209312244,0.1901869337,-0.288458322,-0.5264034709,0.3897957579
m1lPk91z,0.0916668532,0.1340200981,0.9039736648,-0.3510634404,0.6815966428
m9IQdmwa,-0.484829929,-0.1581172937,0.7000955922,-0.6735256389,1.0464770572
mG9BRy5x,0.7288210019,0.0065923858,0.1558891502,-0.3991067217,0.158519537
mVHXnama,-0.3795225552,-0.4281913759,0.5824421173,-0.3477627322,-0.0093539017
mXyrR6nU,-0.3026579519,-0.2469806257,1.1112380734,-0.7885231881,0.4910748732
mbzNdxNc,-0.2777334277,-0.0984565325,0.2423232649,-0.7772593175,-0.3373931075
mntH7g3L,0.7352192761,0.1602633483,1.8056693261,-0.5596967833,0.020524569
msRTXP3H,-0.4745624093,0.0058620455,0.4771668184,-0.8023600751,0.1968984109
mxBjvIPR,-0.3075926329,-0.1635702193,0.8063138586,-0.7520085187,0.2746325678
n8Opmfbz,0.3823997401,-0.029543456,2.0929424253,-0.5140098735,0.0767341549
nOkgU29Q,-0.196982015,-0.0691484885,0.4914070725,-0.5313795771,-0.070264355
nhttf7VM,0.0996439107,0.2619508121,1.3903605763,-0.4519234534,-0.1054277247
njLbXYa3,-0.3781837727,-0.2862693132,0.6662174977,-0.7725404762,0.0412382137
nwkIpzmh,0.378106539,0.0431033305,1.3128747175,-0.5246957443,-0.2249867109
nzB1R9Zg,0.5034411041,0.0416870952,1.7449764752,0.3165957731,0.2032507164
o1rZRI84,-1.0436323478,-0.3099606191,0.5215106561,0.8526519989,-0.1456495096
o7q5Mbty,0.3471101922,0.1252314136,0.7259202164,-0.5694942404,-0.2767460028
oCBvysqB,0.3569885082,-0.4842043903,0.3092205263,-0.2848686763,0.0484333103
oDmycTPH,-0.8368475101,-0.6596060558,0.2092122783,-0.3409161121,0.6634811595
oFAXZvQv,0.4843749114,-0.3992564871,0.0379783476,-0.363651195,0.1416121438
oHE3M1zX,-0.3657407799,-0.0520237639,0.1029408014,-0.6720256638,0.1111332727
oMhVmSpV,0.3914167861,-0.4942990146,0.2117169964,-0.2273820217,0.2236255285
oNsDqVbi,0.4934816323,0.0950976517,1.1567157662,-0.5681233881,0.0285027172
oYAJqQk8,-0.6473482168,-0.6285068086,0.6334883066,-0.6488031542,0.2647978987
ob5Kb6dW,-0.3478254843,0.0914586897,0.2908770357,-0.8788042218,1.6592417278
obnzqs79,-0.2988332942,-0.4395716736,0.3797069337,-0.1452029107,-0.0339660804
oncLcgRP,-0.457394936,-0.2237143604,0.150364248,-0.632390886,0.2082857487
