PIDN,Ca,P,pH,SOC,Sand
OcBFW1AX,0.0064420352,-0.0145235521,-0.6960436402,0.272741816,-0.4885552309
Of9V2rpt,0.0064420352,-0.0145235521,0.3425830452,-0.1547139153,0.0924690621
OfLxPhbG,0.0064420352,-0.0145235521,-0.2170743015,0.2982904341,-0.7253113755
Ojx2vi48,0.0064420352,-0.0145235521,-0.5638604155,-0.6150103205,0.5633919067
P3M32iuT,0.0064420352,-0.0145235521,0.0181264381,-0.8486853205,0.1103615109
P7olVzrO,0.0064420352,-0.0145235521,-0.6785097668,-0.071916642,-0.3096420308
PAPHErnv,0.0064420352,-0.0145235521,0.083125267,-0.3671308943,-0.0669416972
PBjEtfXb,0.0064420352,-0.0145235521,0.0936829222,-0.1568581292,0.4200211981
PZGpoBBj,0.0064420352,-0.0145235521,1.3849042306,-0.2493097809,-0.5876123117
Pc2RrxXS,0.0064420352,-0.0145235521,0.0250833892,-0.0729231677,-0.4942907428
PcHQ4FOu,0.0064420352,-0.0145235521,0.3271786951,0.6478418697,-0.9698709117
PeNyTOVN,0.0064420352,-0.0145235521,-0.2776055451,0.6518629822,-0.3168576242
PhUPSU53,0.0064420352,-0.0145235521,-0.9138596546,0.576358532,-1.2737849716
PmUNeV2O,0.0064420352,-0.0145235521,-0.2862857226,-0.6484015911,-0.3947735811
PoDJ0uvK,0.0064420352,-0.0145235521,0.7367181359,0.3433999079,-0.3431763287
PsUJdJdg,0.0064420352,-0.0145235521,-0.54325627,0.5746718531,-0.6807090833
Q3xLFx1f,0.0064420352,-0.0145235521,-0.3940886978,-0.1315622291,-0.5900506335
QBGxCvdM,0.0064420352,-0.0145235521,0.2236903228,0.0150952877,-0.8760207545
QCEPyu6L,0.0064420352,-0.0145235521,-0.1756330728,-0.1247702324,-0.294053801
QEfwec4s,0.0064420352,-0.0145235521,0.2394383284,0.2081727306,-0.5580492947
QZ87Nnr3,0.0064420352,-0.0145235521,-0.0718990111,-0.1402875536,0.6336441408
QlyGN9jv,0.0064420352,-0.0145235521,-0.0189159156,-0.3939650502,0.4946911431
QqgWE1ny,0.0064420352,-0.0145235521,0.3444931793,0.9190091398,-1.1488555147
QrjjBpZd,0.0064420352,-0.0145235521,-0.1285186939,-0.3306124767,0.2993575256
QsaBiX7V,0.0064420352,-0.0145235521,0.163015618,1.0733716303,-1.1230864354
QtBKJuZk,0.0064420352,-0.0145235521,-0.2259199018,0.0658863572,-0.7012025789
QtPRO8OJ,0.0064420352,-0.0145235521,-0.2937840022,-0.6518588084,0.0239658173
R8XcsFnp,0.0064420352,-0.0145235521,-0.2481138627,0.1467637791,0.6361798973
RROfRt9z,0.0064420352,-0.0145235521,0.3655422311,0.4533226879,-0.5309697891
RTcbiDGq,0.0064420352,-0.0145235521,-0.2540054417,-0.1689808263,-0.3136725263
RVidM9g0,0.0064420352,-0.0145235521,0.7940345201,-0.2237998675,0.4268149404
RZnQSH19,0.0064420352,-0.0145235521,-0.3060851058,-0.5581039686,1.1151177357
Rc4UK7fT,0.0064420352,-0.0145235521,-0.8553215697,0.3755572433,-0.4892965286
RcKBKh6B,0.0064420352,-0.0145235521,-0.0552822716,-0.0437306612,0.5671823484
ReM5kDa5,0.0064420352,-0.0145235521,0.3693936877,-0.1732864654,0.0183642982
RfntsotG,0.0064420352,-0.0145235521,-0.0672726268,-0.5996850396,0.9681923788
RiXMlzXD,0.0064420352,-0.0145235521,-0.1420036579,-0.0750137852,-0.4264073853
Rik83O3m,0.0064420352,-0.0145235521,0.3430295038,0.7284388464,-1.2106103917
S3PCzDzO,0.0064420352,-0.0145235521,-0.1487428672,-0.0835570232,0.4058075232
S77BviOJ,0.0064420352,-0.0145235521,0.366800894,0.7131340003,-0.8864679576
SDdvtktF,0.0064420352,-0.0145235521,-0.325691509,-0.1100757082,-0.6496927277
SHs1AyfM,0.0064420352,-0.0145235521,-0.404237567,0.0463321488,-0.5824568265
SO4zQy9k,0.0064420352,-0.0145235521,0.0090484466,-0.2645950626,0.7139384208
SOOBCoiG,0.0064420352,-0.0145235521,-0.4989768599,-0.8540006773,0.9748057375
SXkkPB7A,0.0064420352,-0.0145235521,-0.2313580239,0.2550080703,0.7477818331
Sa93dGqq,0.0064420352,-0.0145235521,-0.6161483667,0.4096110967,-0.1867204085
SonIG72a,0.0064420352,-0.0145235521,-0.0571936515,-0.2620939259,0.583786081
Suf6hIBc,0.0064420352,-0.0145235521,-0.0230472112,-0.351815507,0.828128071
Sx2JeSRz,0.0064420352,-0.0145235521,0.3543580745,0.0147030999,0.1672844431
T1Tlftr4,0.0064420352,-0.0145235521,0.1490069033,0.0492777241,0.3632162431
T7ulR4ci,0.0064420352,-0.0145235521,-0.3537839419,-0.0183476034,0.286315202
TA1NB3Br,0.0064420352,-0.0145235521,0.0032744852,-0.1652287768,0.705653158
TFZUskaK,0.0064420352,-0.0145235521,0.3445784709,0.3594257767,-0.3357111958
TNL8HGWZ,0.0064420352,-0.0145235521,0.5791774348,-0.4374666572,-0.03129719
TZ8z1GSF,0.0064420352,-0.0145235521,-0.327926079,-0.4720416925,-0.2283955588
TqhRvkJJ,0.0064420352,-0.0145235521,1.4964245518,-0.6847233916,-0.8661158155
TtJCUiY4,0.0064420352,-0.0145235521,-0.1832697002,0.2039899299,0.739906178
TwDq0lua,0.0064420352,-0.0145235521,0.926367071,-0.4535295464,-0.0064732693
Tzyf02sI,0.0064420352,-0.0145235521,-0.2754740794,-0.3931597351,0.8366291418
U3yI6ZS5,0.0064420352,-0.0145235521,0.3957524052,0.3053539823,-0.7268972254
UBLnXZAN,0.0064420352,-0.0145235521,0.1987660575,-0.1652809121,-0.0233162581
UBWDzleg,0.0064420352,-0.0145235521,-0.137530987,-0.1449695799,-0.2258141238
UBqkX6SY,0.0064420352,-0.0145235521,1.13469869,-0.1081721656,-0.5521792927
UCIAi1Aj,0.0064420352,-0.0145235521,-0.0119676867,-0.3343694795,-0.3272920237
UPbXGvCS,0.0064420352,-0.0145235521,0.409279819,-0.0303471653,-0.9481223996
UeWm1l9F,0.0064420352,-0.0145235521,0.0285184069,-0.2005631253,-0.12777483
UhucscY7,0.0064420352,-0.0145235521,-1.2386981243,0.6215711518,-1.4677921861
Uri1SvHV,0.0064420352,-0.0145235521,0.1507807138,0.2040447469,-0.8745829501
UzxipGJS,0.0064420352,-0.0145235521,-0.2010678931,-0.251693003,0.305906758
V74zfaAQ,0.0064420352,-0.0145235521,0.377536483,-0.0627942637,-0.1417108044
VBPxBLTh,0.0064420352,-0.0145235521,0.5226257262,0.3302610539,-0.79709309
VLG7CXYS,0.0064420352,-0.0145235521,-0.0625044717,-0.0126275377,0.4095941932
VNk52SpF,0.0064420352,-0.0145235521,-0.1940451876,0.4716455583,-1.0032114042
VOREKsok,0.0064420352,-0.0145235521,-0.2573867687,-0.944571641,1.9180081816
VRhTr5pX,0.0064420352,-0.0145235521,-0.2432894652,-0.3432505352,0.1529460787
VTcG4Kcw,0.0064420352,-0.0145235521,-0.0767350845,0.3473575782,0.3811863363
VeKiWSbS,0.0064420352,-0.0145235521,0.052995949,-0.2948294847,0.6182335055
VnU8nJHU,0.0064420352,-0.0145235521,0.5304829697,0.8220961113,-0.9844816659
VueNCxYv,0.0064420352,-0.0145235521,-0.4365276494,0.4942306002,-0.2688322284
VxuQTRUl,0.0064420352,-0.0145235521,0.1704084278,0.878151669,-1.3012933065
W5lgaocA,0.0064420352,-0.0145235521,0.8592792941,-0.1353056754,0.1359859145
W5mMq9Ef,0.0064420352,-0.0145235521,-0.2731073259,-0.2105451969,0.0008127589
WDhNqFpS,0.0064420352,-0.0145235521,0.1672385826,0.4707562989,-0.1705104065
WE6n1kZi,0.0064420352,-0.0145235521,-0.2206829915,-0.3182056017,-0.2019306214
WFk6r3vA,0.0064420352,-0.0145235521,0.2494416091,0.6576230867,-0.988676034
WFyIrsUR,0.0064420352,-0.0145235521,-0.073938449,0.4016212468,-0.3068533133
WG6ZAsqR,0.0064420352,-0.0145235521,-0.2987905563,-0.7740558249,1.1498644165
WMq3CZQk,0.0064420352,-0.0145235521,-0.1150805896,-0.0196749275,-0.3939833904
WRskmGjh,0.0064420352,-0.0145235521,0.1169348197,0.3467829108,-1.3030293949
WXijSglj,0.0064420352,-0.0145235521,-0.6958596713,-0.449330684,0.2379785822
Wc0stQgu,0.0064420352,-0.0145235521,-0.1817447907,-0.2252428043,-0.2933228039
WewoSCUB,0.0064420352,-0.0145235521,-0.2128242571,-0.7547956253,-0.1249355217
WuHuhHWJ,0.0064420352,-0.0145235521,-0.0544919987,-0.0469532768,0.4031675059
Wv7EBtZb,0.0064420352,-0.0145235521,0.5255712401,0.4671266819,-0.8936685773
WyPlxDn0,0.0064420352,-0.0145235521,-0.0458338411,-0.1643961868,0.8624057632
X3WqoSNN,0.0064420352,-0.0145235521,1.2391981637,0.2294230405,-0.8895896416
XDhyP9KB,0.0064420352,-0.0145235521,0.2378486221,0.8175166042,-1.2973552505
XQxhDRMG,0.0064420352,-0.0145235521,-0.528671567,0.094534134,-0.3539494845
XjLNAwxW,0.0064420352,-0.0145235521,0.2759931765,0.3181134021,-0.2351367345
XjfVQbXd,0.0064420352,-0.0145235521,0.7969652248,-0.0803835327,-0.2635822855
Xovczbf6,0.0064420352,-0.0145235521,-0.1811135199,-0.9166664094,1.7319822749
Y8H4onBf,0.0064420352,-0.0145235521,-0.1102885943,-0.5585816053,0.7915786212
Y8YgzSZ9,0.0064420352,-0.0145235521,0.6750752682,0.4989820998,-0.6192104416
YC4PNV20,0.0064420352,-0.0145235521,0.0269538839,-0.2099260929,1.2053794068
YDHSCRdd,0.0064420352,-0.0145235521,0.1429206622,0.2904400658,-0.5877097129
YIJ87aME,0.0064420352,-0.0145235521,-0.5016051739,0.7023970974,-0.3208370123
YKvT4dFv,0.0064420352,-0.0145235521,-0.3858417478,-0.5571933837,0.8682782107
YNebALR2,0.0064420352,-0.0145235521,-0.7144172139,0.0560154073,-0.5936076944
YNrnqFyb,0.0064420352,-0.0145235521,-0.3479053276,0.3423809163,0.6585237935
YUZ4lR3m,0.0064420352,-0.0145235521,-0.5944485683,0.2367025401,-0.3582600966
YYLvjoVC,0.0064420352,-0.0145235521,0.0060733836,0.3218837661,-0.8070656623
Yb8OtMb2,0.0064420352,-0.0145235521,0.7731351156,-0.2541936855,-0.0518534405
Ycg4lTYw,0.0064420352,-0.0145235521,-0.1239189335,0.430939623,-1.0711351286
Yfk6tekH,0.0064420352,-0.0145235521,0.6261843813,0.02343255,0.0541810473
YoSfgmR6,0.0064420352,-0.0145235521,0.0397263217,0.7300322576,-1.3785119011
YpzFvexy,0.0064420352,-0.0145235521,-0.4376472145,-0.3067745699,-0.514129615
Yxqppfa3,0.0064420352,-0.0145235521,0.6065012699,0.2342497586,-0.4549120089
Z16jTUvP,0.0064420352,-0.0145235521,-0.2149781605,0.1649355447,0.040808354
Z2BdCCbJ,0.0064420352,-0.0145235521,0.0306342416,-0.2191489337,1.0395957308
Z2JJMM6V,0.0064420352,-0.0145235521,-0.9076946332,0.6770429404,-0.7000125785
Z5jE1OB5,0.0064420352,-0.0145235521,-0.2661049962,0.0306629222,0.0518017386
ZFsIqYxA,0.0064420352,-0.0145235521,-0.7489209643,0.3445118517,-0.8173388082
ZHDVsoRh,0.0064420352,-0.0145235521,-0.21747508,-0.0630717056,-0.4385457607
ZSmfu2Fc,0.0064420352,-0.0145235521,-0.1487752877,-0.2056055748,0.1861440141
ZU8YXF3H,0.0064420352,-0.0145235521,-0.1906636275,-0.7764838066,1.3087699612
ZXKaNy6Z,0.0064420352,-0.0145235521,-0.3680836669,-0.047796247,-0.7633065272
ZbYLo0zK,0.0064420352,-0.0145235521,-0.0564711302,-0.1749966335,-0.7751644922
ZedN8Gcn,0.0064420352,-0.0145235521,-0.0840377029,-0.0365542566,-0.5237307435
ZgD4Dau6,0.0064420352,-0.0145235521,-0.0785236311,-0.1098743762,-0.4719519561
Zgzf79LA,0.0064420352,-0.0145235521,-0.3696021038,-0.5744181171,-0.3819641004
ZjqzxDOF,0.0064420352,-0.0145235521,0.6685860267,0.1001413836,0.0229619569
ZsZ5aDpq,0.0064420352,-0.0145235521,0.1049511655,0.5555578807,-0.4720864641
ZtyqE7If,0.0064420352,-0.0145235521,0.2932466302,0.3169065381,-0.4231450891
ZvUgz01f,0.0064420352,-0.0145235521,0.1838133175,-0.1244649164,0.2962017555
ZwrhgdQV,0.0064420352,-0.0145235521,0.1279777794,0.1897763903,-0.1953667867
a7bhJGBU,0.0064420352,-0.0145235521,0.4771486957,0.3503192006,-0.7084044969
aHpv6KzP,0.0064420352,-0.0145235521,0.9333097205,0.0405373291,-0.7816572845
aINzEBVN,0.0064420352,-0.0145235521,-0.2332326672,-0.3416433978,-0.6122847162
aP9EtTGF,0.0064420352,-0.0145235521,1.4077574874,-0.2494331879,-0.5613167504
aV6EhtSL,0.0064420352,-0.0145235521,0.3046496884,0.6029583048,-1.3200655741
aVZsXKoH,0.0064420352,-0.0145235521,1.3671735257,-0.2025907527,-0.5678703213
aYVnVJvc,0.0064420352,-0.0145235521,0.3098483923,0.2184272637,-0.0264776365
abCzN1zx,0.0064420352,-0.0145235521,-0.2050101233,-0.1267216409,-0.4517599152
ae7sMiB4,0.0064420352,-0.0145235521,-0.138455817,0.5303272977,-0.6278922307
afsVuCGV,0.0064420352,-0.0145235521,-0.261996244,0.1186439203,0.2251430745
aiwBQETI,0.0064420352,-0.0145235521,0.2583687483,0.0175485854,-0.7586166899
aiyli4EI,0.0064420352,-0.0145235521,0.7488165553,0.3506553813,-0.1515880968
apJ7NmzD,0.0064420352,-0.0145235521,1.1288138638,-0.1592117244,-0.4511618793
atVjNMtQ,0.0064420352,-0.0145235521,-0.2444495588,0.5034504082,-1.045313828
b5GirVGV,0.0064420352,-0.0145235521,-0.3201369622,-0.6402522715,0.3376029392
b9SpMjNB,0.0064420352,-0.0145235521,-0.15026009,0.5168490117,0.5952908149
bAFs37yy,0.0064420352,-0.0145235521,-0.0983902787,-0.3630592893,0.8754566025
bDia1hHV,0.0064420352,-0.0145235521,0.0454926751,0.3614699758,-0.5829465826
bFkv5Mtr,0.0064420352,-0.0145235521,-0.0389511242,0.0812346861,0.2546858602
bHe2IXgA,0.0064420352,-0.0145235521,0.0246678149,0.1228784388,-0.1670702465
bWX3vUm5,0.0064420352,-0.0145235521,0.0211427499,0.3245772291,-0.6831698235
bat8tcGs,0.0064420352,-0.0145235521,0.4440262628,0.2687439225,-0.7058936427
bfjej4wu,0.0064420352,-0.0145235521,-0.565001315,0.4041035537,-0.8190409154
bh04YDiP,0.0064420352,-0.0145235521,-0.1438067706,-0.0935138726,-0.0146337319
c110Fdc8,0.0064420352,-0.0145235521,0.0173793454,-0.2723498188,0.244699448
c32GUzMa,0.0064420352,-0.0145235521,-0.4785278069,0.0030142955,-0.2079760654
cT6uU0B0,0.0064420352,-0.0145235521,-0.1985953827,-0.3331285866,0.8009559167
cWXCiFwh,0.0064420352,-0.0145235521,0.0837632611,0.5552456475,-1.549174694
ceNvS3yd,0.0064420352,-0.0145235521,-0.1859728371,-0.3489628961,-0.0254879943
cmwdt4Av,0.0064420352,-0.0145235521,0.834635876,0.2422741476,-0.9239080884
cn4EHsup,0.0064420352,-0.0145235521,-0.0301340675,-0.315688107,-0.1961674529
crVOGGTT,0.0064420352,-0.0145235521,-0.046890679,0.6368232178,0.354285245
csPEJ1E5,0.0064420352,-0.0145235521,0.5283536718,0.759016948,-0.9335294625
d0UrRtMk,0.0064420352,-0.0145235521,-0.3039104652,-0.2663918899,0.9908247948
d6LU4G4I,0.0064420352,-0.0145235521,-0.0610208804,-0.048099028,0.2485132505
d74T1DVv,0.0064420352,-0.0145235521,-0.2711279754,0.1334351789,-0.3856116413
dR6rM1tQ,0.0064420352,-0.0145235521,0.5587717625,-0.0011841133,-0.6202524099
dUNxOoqg,0.0064420352,-0.0145235521,-0.5440170546,0.2583220934,-0.7440462309
dUnlyhj7,0.0064420352,-0.0145235521,0.8871928211,-0.3355917489,-0.5968534632
dVDlnZQ6,0.0064420352,-0.0145235521,0.0293758055,0.0563494066,-0.3471306089
dVT26GDu,0.0064420352,-0.0145235521,-0.2104413409,0.0824217763,1.214541992
de43ycXY,0.0064420352,-0.0145235521,1.0644735337,-0.0640753579,0.0557581809
dfIn7m9z,0.0064420352,-0.0145235521,-0.2208188981,-0.1244824871,-0.1644974936
dhmb9ZY9,0.0064420352,-0.0145235521,0.6721346289,0.3760421338,-1.0016676318
dn8kCuyf,0.0064420352,-0.0145235521,-0.252268128,-0.0194620116,-0.7042614547
dpcquvWW,0.0064420352,-0.0145235521,-0.1337593013,-0.1925107068,0.1225290882
dqcbIMyr,0.0064420352,-0.0145235521,-0.3575886962,-0.1889670906,-0.4327721156
drWgsBf5,0.0064420352,-0.0145235521,-1.0230604725,0.8297948742,-1.1387525096
dytx0HSe,0.0064420352,-0.0145235521,-0.3030007451,-0.9847477654,1.3874949105
e4KkkIha,0.0064420352,-0.0145235521,1.4025105797,-0.444141431,-0.4739216313
e9YorH4m,0.0064420352,-0.0145235521,0.3963666354,-0.38835686,0.1826878313
eB9gVQ0R,0.0064420352,-0.0145235521,0.4665075532,0.6133987135,0.5528495629
eMhLFqU6,0.0064420352,-0.0145235521,-0.5865945795,0.0629071615,-0.5731557327
eMllg1qm,0.0064420352,-0.0145235521,0.3910513238,0.4538038575,-0.3783547735
eNPunZ9i,0.0064420352,-0.0145235521,-0.5726359837,0.3298157415,-0.5050645358
eS5BSM4J,0.0064420352,-0.0145235521,0.0338164022,-0.5254557341,0.8006334294
eVGMFoOI,0.0064420352,-0.0145235521,0.355860659,-0.3050909498,0.2515756311
eaIwb3rG,0.0064420352,-0.0145235521,-0.2232625942,0.2934635032,0.5430025516
eyzw8Vis,0.0064420352,-0.0145235521,-0.0784464294,-0.0380030858,0.6480626166
f04Ke2bN,0.0064420352,-0.0145235521,-0.0814808767,-0.4060651452,0.3155008172
f4GA0te1,0.0064420352,-0.0145235521,-0.078535145,-0.3463751379,0.0460528621
f7bd91h5,0.0064420352,-0.0145235521,-0.2388341289,-0.0835648335,0.6100019493
fB7z9ndr,0.0064420352,-0.0145235521,-0.0790329422,0.1708505542,0.6919672498
fEe7AWFA,0.0064420352,-0.0145235521,0.4431439133,0.4407989515,-0.6691501981
fJJIbgY9,0.0064420352,-0.0145235521,0.768766411,-0.0905361289,-0.3358943998
fQBURMvg,0.0064420352,-0.0145235521,0.052094695,-0.3952031803,1.1321440975
fS0HpOub,0.0064420352,-0.0145235521,-0.0931353838,-0.3738468574,0.6836033022
fTDXauuk,0.0064420352,-0.0145235521,0.8487987159,-0.1162169146,-0.0402286692
favPNA2N,0.0064420352,-0.0145235521,-0.7510180712,0.5639534627,-0.4293795092
g3Fv0U4k,0.0064420352,-0.0145235521,0.1173252573,-0.1214087407,-0.0756628996
g5PKo2E2,0.0064420352,-0.0145235521,1.002504898,-0.5213697417,-0.0513649549
gbjnD5fe,0.0064420352,-0.0145235521,-0.048901223,-0.4077930156,0.5504629559
ge9zqXCv,0.0064420352,-0.0145235521,0.4452413334,0.3568505769,-0.5901276732
geeqJpSE,0.0064420352,-0.0145235521,-0.0370633928,-0.3263223274,0.8130328693
gqy1J2RS,0.0064420352,-0.0145235521,0.7761262518,-0.3077121082,-0.13014437
grlUtS3H,0.0064420352,-0.0145235521,-0.2035692474,-0.1497257192,-0.286721752
gx965KYj,0.0064420352,-0.0145235521,-0.6102864011,0.6110476198,-1.1646117349
h3F08Vjm,0.0064420352,-0.0145235521,0.0804156353,-0.3964128955,1.0118726384
h6FQG8Iy,0.0064420352,-0.0145235521,-0.0596875604,0.2715888288,0.7109693224
h7ftM8b3,0.0064420352,-0.0145235521,1.4146156682,-0.2603815283,-0.555002572
hLrCHXZv,0.0064420352,-0.0145235521,0.3290313117,0.0984600334,-0.9143452703
hQ6VBuFx,0.0064420352,-0.0145235521,0.3523876949,0.5973152266,0.5622354184
hYoR2y7w,0.0064420352,-0.0145235521,-0.6328371355,0.7764061521,-1.0191808108
hf65yZkM,0.0064420352,-0.0145235521,0.3671546887,0.2785442109,-0.3870101298
hjuwe1x4,0.0064420352,-0.0145235521,0.0110858766,-0.1087213196,0.2401695047
hyINlsFR,0.0064420352,-0.0145235521,0.1483077391,0.4619073984,0.2925029105
i0Qlm9Bv,0.0064420352,-0.0145235521,-0.0779362969,-0.0227088391,0.3993873547
i1VxfxMb,0.0064420352,-0.0145235521,-0.2405686251,0.0091840502,0.4805074197
i2l6jXNP,0.0064420352,-0.0145235521,-0.5232315171,-0.2945343377,-0.0607016854
i4FgPZv7,0.0064420352,-0.0145235521,-0.2024227164,0.2723761605,0.8818031391
i7XtIkSi,0.0064420352,-0.0145235521,-0.1595557019,0.1576459434,0.5220430143
i9z346Ut,0.0064420352,-0.0145235521,0.0357827428,0.0437439123,0.3131748958
iDOat4cZ,0.0064420352,-0.0145235521,1.1215854523,-0.0200249745,-0.4601529408
iNv6RoSO,0.0064420352,-0.0145235521,0.026696966,-0.4647524803,0.4746750495
iSL9NYzy,0.0064420352,-0.0145235521,0.4616942508,0.2847210903,-0.7004228787
iSqVc1r8,0.0064420352,-0.0145235521,0.9151008689,0.0564203884,0.0861437724
iYZMftt6,0.0064420352,-0.0145235521,-0.1082538454,0.6498385668,-0.8464536086
ieTPaa3c,0.0064420352,-0.0145235521,0.0228808088,-0.3921960781,0.1896964687
if7BmzU0,0.0064420352,-0.0145235521,-0.0797848692,-0.43700321,0.967414893
ihNz5bmx,0.0064420352,-0.0145235521,-0.0088125854,-0.0181482344,0.1183831492
ikJXKdIN,0.0064420352,-0.0145235521,-0.2828498605,-0.940165219,0.023671017
iq2kxikN,0.0064420352,-0.0145235521,0.6593211455,-0.350058085,-0.0764901842
iuZEDJK7,0.0064420352,-0.0145235521,-0.2502636286,-0.3422618005,0.6710042801
iyF8gVT7,0.0064420352,-0.0145235521,-0.1784124908,0.2594015116,0.6739583293
j06qdQ0V,0.0064420352,-0.0145235521,-0.224706961,-0.0881559055,-0.0577337184
j7hl8svO,0.0064420352,-0.0145235521,-0.0165406679,0.8817578131,-0.4021151912
j8hMoJUN,0.0064420352,-0.0145235521,-0.6405616451,-0.6578243988,0.2858398442
jNaFasbV,0.0064420352,-0.0145235521,-0.1595087357,-0.1266193422,-0.26584708
jVVHeYHT,0.0064420352,-0.0145235521,-0.3840749316,0.0085314827,0.6317695919
jXm4ySvK,0.0064420352,-0.0145235521,-0.2159050338,0.1556770539,0.4749053148
juO5ii5l,0.0064420352,-0.0145235521,-0.114174173,0.0135482872,0.582490006
k2hdEBsU,0.0064420352,-0.0145235521,-0.0452417831,-0.395435102,0.4937805301
k3ynMfhN,0.0064420352,-0.0145235521,0.3812833462,-5.92603740954545E-005,-0.3422938403
k9C9yBtr,0.0064420352,-0.0145235521,0.1839010993,0.2366175511,-0.8315675874
kAKRvcRo,0.0064420352,-0.0145235521,0.0127822349,-0.0315298877,-0.3109099121
kBi3R2oC,0.0064420352,-0.0145235521,-0.3732488154,0.1000788446,0.3925533175
kDWmnsXe,0.0064420352,-0.0145235521,0.1741249495,-0.0671412008,0.2124744117
kSGBd2Vh,0.0064420352,-0.0145235521,-0.2238187787,-0.398644646,0.6502582513
kT0miHPT,0.0064420352,-0.0145235521,-0.3037640029,-0.4248464115,0.3756936591
kaW0TfRn,0.0064420352,-0.0145235521,-0.518765031,-0.2093200086,0.5530013757
kmg3SowO,0.0064420352,-0.0145235521,-0.0726275489,-0.2627834133,-0.1560493625
kpxKSlnF,0.0064420352,-0.0145235521,0.2399254574,0.2104740494,-0.3792185967
ku2cn1MV,0.0064420352,-0.0145235521,0.8037761518,-0.0444006127,-0.8190471024
l1su5HU9,0.0064420352,-0.0145235521,-0.2212048442,0.6522019303,-0.2671814351
l8Tg2RvD,0.0064420352,-0.0145235521,-0.3706755105,0.1790784276,0.7970854915
lB6NsVOc,0.0064420352,-0.0145235521,-0.3759140731,-1.0993761995,0.7253009124
lEcdVyKk,0.0064420352,-0.0145235521,-0.1326733863,-0.3361605454,1.1994067769
lH4TasGl,0.0064420352,-0.0145235521,0.3977539233,0.0081674791,-0.0716884275
lO9aggHW,0.0064420352,-0.0145235521,-0.1430700955,0.1012970002,0.3689670104
lW3m9Vzu,0.0064420352,-0.0145235521,-0.730946734,0.5903016801,-0.9055688074
lYLseGDP,0.0064420352,-0.0145235521,0.9128927675,-0.4654124546,-0.5362085617
lcOnCdZi,0.0064420352,-0.0145235521,0.1792102883,0.1291910548,0.089310932
le9YGwON,0.0064420352,-0.0145235521,-0.060334694,0.3446222303,0.5859669429
llMvu3TX,0.0064420352,-0.0145235521,1.3791985695,-0.3910106671,-0.357460055
lnHh2jFO,0.0064420352,-0.0145235521,0.9058106044,-0.1029230557,0.0704353914
m07CVXd4,0.0064420352,-0.0145235521,-0.0840329825,-0.0164120797,0.7323325337
m1lPk91z,0.0064420352,-0.0145235521,0.0233937219,-0.018184676,0.3214324129
m9IQdmwa,0.0064420352,-0.0145235521,-0.2181593586,-0.6103368906,0.710719334
mG9BRy5x,0.0064420352,-0.0145235521,0.2828409,1.0601272021,-0.8135698164
mVHXnama,0.0064420352,-0.0145235521,-0.1076764429,-0.3923848791,-0.4410159982
mXyrR6nU,0.0064420352,-0.0145235521,-0.3346802718,-0.2033674504,-0.3749861335
mbzNdxNc,0.0064420352,-0.0145235521,-0.1308211324,-0.0084360085,-0.2186368226
mntH7g3L,0.0064420352,-0.0145235521,0.988410132,-0.0638297247,0.1339244544
msRTXP3H,0.0064420352,-0.0145235521,-0.4065224999,0.1137990554,0.051435736
mxBjvIPR,0.0064420352,-0.0145235521,-0.094522192,-0.2903810233,0.0479098432
n8Opmfbz,0.0064420352,-0.0145235521,0.6524565927,-0.2173948585,0.0906565216
nOkgU29Q,0.0064420352,-0.0145235521,-0.3140044188,0.3787012534,-0.6667946977
nhttf7VM,0.0064420352,-0.0145235521,-0.1819249988,0.7420489472,-0.5607510193
njLbXYa3,0.0064420352,-0.0145235521,-0.1853461328,-0.229571926,-0.3929481505
nwkIpzmh,0.0064420352,-0.0145235521,0.3610798721,-0.1686613577,0.3658559586
nzB1R9Zg,0.0064420352,-0.0145235521,0.7852554156,-0.2382545248,0.1644169932
o1rZRI84,0.0064420352,-0.0145235521,-1.3509339806,0.5622239581,-1.3950031063
o7q5Mbty,0.0064420352,-0.0145235521,0.4598784547,0.3034576727,-0.4705637762
oCBvysqB,0.0064420352,-0.0145235521,-0.0037615106,0.6472883093,-1.5732283972
oDmycTPH,0.0064420352,-0.0145235521,-0.4315716883,-1.0669735429,0.2356625012
oFAXZvQv,0.0064420352,-0.0145235521,0.1932344206,0.482207164,-1.0061604013
oHE3M1zX,0.0064420352,-0.0145235521,-0.2270372924,-0.0008086145,0.012691042
oMhVmSpV,0.0064420352,-0.0145235521,0.1047842786,0.4164426014,-1.2234670473
oNsDqVbi,0.0064420352,-0.0145235521,0.6251011786,-0.0218548938,-0.2544685467
oYAJqQk8,0.0064420352,-0.0145235521,-0.2970372733,-0.7928571244,-0.2956441728
ob5Kb6dW,0.0064420352,-0.0145235521,-0.0929267507,-0.6059714467,1.3999546298
obnzqs79,0.0064420352,-0.0145235521,0.0356229115,-0.53667019,-0.2469372298
oncLcgRP,0.0064420352,-0.0145235521,-0.2878878697,-0.2727212588,-0.12849544
ooWVYaAe,0.0064420352,-0.0145235521,0.0802854234,0.0207793537,-0.2736591548
osdyOUnV,0.0064420352,-0.0145235521,-0.5087947137,0.2530957029,-0.4026607702
p7H9CzCv,0.0064420352,-0.0145235521,-0.2844804981,0.3764557262,-0.7023049841
p7U9hVhY,0.0064420352,-0.0145235521,0.0540858156,-0.3304075271,0.8774366695
